Sample Name	Number of Mutations	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30
TCGA-FP-8211-01A-11D-2340-08	115	0.08366841058882729	4.3085239589242595e-11	0.5331753880890431	0.1265929270391006	3.6661338636996826e-11	6.251389481846438e-12	1.374058705983427e-13	2.485304844910689e-11	5.21323587586192e-10	0.03642631144189918	8.851076398812096e-12	7.755098343380435e-10	0.07038123699253485	3.925698270241427e-11	0.09149639504992883	2.956385035481817e-10	0.03688631892631388	8.60066578132498e-11	3.162831611731711e-09	9.116103075742537e-10	6.899886209515332e-11	2.5415906962678177e-11	0.021373004960904583	1.3652717364291332e-10	3.772674301455938e-11	9.535812809342686e-11	2.196804779374034e-12	1.4360965149240128e-10	5.1497958850957836e-12	4.844476820003986e-10
TCGA-D7-6818-01A-11D-1882-08	184	0.20519634470598316	2.2388481468009374e-10	3.29597232161507e-10	0.005369206052799245	8.616256902707619e-09	8.207980283696707e-09	1.395891710791349e-10	7.437466358374476e-10	0.05076830745523974	2.8929975532783125e-11	2.3062273027500784e-10	4.4976015070431024e-09	0.006172339936000789	1.7443813065698309e-09	0.05650163606377527	1.2352427485504038e-09	0.64862870570072	1.3804187250169192e-09	3.569697061453518e-11	1.8146237755408381e-10	0.0010054848888979802	1.7367715580746272e-09	1.9715473783819956e-10	0.02635793654956805	6.4960676898198774e-09	6.92776207823179e-10	1.6300552560503028e-10	6.523313479791105e-14	3.622634009096585e-10	1.4035000555903018e-09
TCGA-EQ-A4SO-01A-11D-A25D-08	197	0.06920329459032006	9.72397295303835e-10	0.5113262950086355	3.7586133119217607e-06	1.6018292164301437e-09	0.15464033043658937	0.005144875280986321	3.833611560167686e-09	4.386749275023435e-10	6.064518030012582e-10	1.5651100682522744e-11	4.269926991797952e-09	0.12358808391307508	4.2186079921000005e-10	1.5337133807180417e-08	5.852350184337343e-09	0.012214683339018149	0.005777860693664659	0.03219614029844929	1.4345467909465957e-09	4.601848127209959e-06	1.1088549994055862e-10	9.331922608916078e-09	0.029849391959823057	4.890704708910759e-09	0.014919227776536275	1.7080965621224566e-09	5.181742321330286e-12	0.041131405336165015	7.407262155569437e-11
TCGA-D7-5578-01A-01D-1600-08	260	0.524425769415342	3.61595410585451e-05	3.2913335640964405e-09	0.044354890636643995	3.969479430718989e-09	0.019793498858717798	2.572528606595418e-10	2.1149938650539166e-09	0.008324121740173667	7.230777580394774e-08	1.5643101820918677e-09	7.786665400089388e-09	0.06828611627780212	2.0474918197613954e-09	4.1711109943884403e-07	2.451601066301181e-09	0.30954603841315076	8.381804220937297e-10	1.1071944157832365e-09	1.6676417589643847e-10	0.002860435005895438	2.1291630192152537e-09	1.062059596568266e-10	0.02237244894536832	1.0939962983565112e-09	1.6127799352612808e-09	1.7392340684394668e-12	2.6317497778597043e-10	3.894438616425367e-11	9.057011355907966e-10
TCGA-D7-6527-01A-11D-1800-08	226	0.2622421132876039	0.00715075192086103	0.09733058173774735	0.001794874189603228	3.85187476517554e-11	1.4193497378747128e-09	2.5972742845414235e-10	2.131480331980518e-12	1.3500667856668884e-10	1.1793366353374393e-10	1.1690063933850402e-11	1.2028134626562235e-11	0.03837345044935487	1.3552048274788615e-09	0.056238853783363275	3.913153433018462e-10	0.4744350618684905	0.0008500186307376305	2.7636528443434036e-11	1.049635567683399e-10	2.8429749489268805e-11	6.837737603084093e-10	1.149362087731972e-10	2.0474731847125686e-09	3.1247175578742003e-12	9.460831709897348e-12	3.960212502944813e-11	0.05564961022933316	2.3102123886634276e-09	0.005934674790385778
TCGA-CG-4443-01A-01D-1158-08	109	0.1892388632703936	1.2726006210984636e-08	0.353479652270296	0.014956377827016244	0.0938471028061931	1.6943153593615824e-08	2.0470082622469173e-11	4.730521236250574e-10	2.3924611649864747e-13	9.872549562119796e-10	0.06214890960781489	8.741911124625822e-09	0.08624282386177268	2.977502249747675e-08	8.119592249135763e-07	2.046148266879788e-09	9.858754801030416e-12	1.3751395003659596e-10	1.0880232382329502e-09	2.4631702224472126e-10	5.023557596278747e-09	0.0181645509764896	4.116743201242752e-09	0.0936881174184548	4.1960297227651885e-11	0.0511714566995791	0.03706124882335047	6.597408977927043e-10	3.422713759487174e-11	1.408214561770175e-09
TCGA-D7-A4YU-01A-21D-A25D-08	236	0.48824914733931035	0.02367449585890615	0.12006837394988894	5.560234004130887e-15	4.3338538794334536e-10	0.014744049227058064	0.00872978441857161	9.580705051643336e-09	1.7046336373305116e-10	1.9978723690997233e-11	3.755563847202152e-12	1.530952435019431e-11	0.009013388060176337	2.292634080954363e-11	1.8577700098907035e-09	1.6191656098685423e-11	0.23660466677259986	0.046135221646394615	1.133575615746322e-08	1.4374768333521424e-09	4.3650834507380663e-10	4.4899348630013116e-14	2.267099744266152e-11	0.04930785437486156	0.0034729892419006936	5.517259736772181e-11	4.3396617811489374e-10	1.8882823496515077e-11	1.1187576701143653e-09	2.1306039563114403e-09
TCGA-CD-5799-01A-11D-1600-08	45	0.5090401576540164	8.534000813464416e-11	0.010408902793605982	0.0983393355889718	8.498590668081786e-11	0.034714011500779546	1.694574626745512e-09	1.265452071862238e-11	1.0669419512176622e-11	1.6664675523393056e-10	8.605591410885099e-12	6.142636082331422e-15	1.1362722741499925e-15	2.279484382508423e-10	0.20188124600138807	1.6964907657963846e-15	0.039276940240126734	0.03636326513827609	1.0896971388332859e-09	2.311893139506083e-10	0.006670029182162504	0.06330610307751343	3.97172170288703e-09	1.772614749724877e-10	3.590216334741149e-17	8.299725825818338e-11	8.745183304433227e-10	5.829521563399291e-11	5.380130480680433e-13	4.550661414846177e-11
TCGA-CG-4475-01A-01D-1158-08	57	0.5702957944359957	2.1238641736480298e-09	0.2764416956223008	1.0623544826520613e-09	1.294086503320894e-10	2.1068060047927633e-10	3.37460668964449e-09	1.2300806735933408e-10	1.751355694131821e-10	3.583880355826416e-11	0.03077631331954765	1.2666459487915592e-10	0.0001420411227044264	2.921130514362817e-14	7.474796105231671e-10	2.3723919651039955e-09	1.880128723321919e-15	1.2477362465884685e-10	4.119039412317892e-10	2.813814373399843e-16	3.127522192653803e-11	0.02024273359669932	6.337079901239248e-10	0.051506349176020316	8.196179849363148e-11	9.935384232876682e-16	0.011546409192725636	0.03904865090602482	2.0818016466608709e-13	8.62684937425635e-10
TCGA-HU-A4GD-01A-11D-A25D-08	97	0.5130321149679822	0.062485374290629475	0.3277850010355844	5.3021648979101266e-11	8.492146171120927e-12	5.430592594465292e-09	3.0710878026275646e-12	7.645079017619112e-10	7.067720852467769e-11	5.926328650938748e-12	2.398948780233666e-10	4.885989616105988e-09	1.0990427344421425e-08	1.3138995136177528e-10	0.0353758841542917	3.153360176799395e-11	0.019367013728353234	5.599192700887155e-08	5.13370006036962e-10	7.17819970585389e-11	0.03871495738804404	1.3673300800051434e-11	5.615288023772259e-13	1.506052507977001e-08	8.525801818423745e-12	1.9281712178557163e-09	8.847006453981987e-11	1.137839150745933e-09	0.0032395569564880205	4.825752900116201e-11
