Sample Name	Number of Mutations	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30
TCGA-BR-6852-01A-11D-1882-08	1061	0.06081414114864502	1.391095569460842e-10	4.2937977100258314e-11	5.542414283097793e-11	1.4956583473732374e-10	0.6954494455664535	0.0027789663649073174	5.822199175665103e-10	5.34382309292099e-07	0.00416191925596377	2.7189739934246124e-11	3.351932276580149e-09	0.0001581947074217706	4.8076251734682144e-08	0.16617016506771412	2.395236688326847e-10	0.03163285043124139	0.012039596244261288	1.270783440843632e-09	1.0342461999366475e-09	0.018206362300798504	0.0018550511764490428	1.930278777110616e-12	0.006732704818506265	1.4484820765916438e-09	5.483015601867397e-09	7.2942122125672e-11	2.6136643303660507e-10	3.7282359918297505e-09	2.5701717544563443e-09
TCGA-BR-7707-01A-11D-2053-08	1387	0.18526745887728377	2.598034723785161e-13	8.446880259082591e-11	4.3556352465963774e-11	1.3276440054021154e-09	0.6725680675641387	9.663490820428304e-11	2.2849193028190516e-10	3.1219026557720314e-11	2.9422805587744936e-10	1.6465306554349936e-10	3.6987560951903585e-09	1.812860262143684e-11	1.0679429660779352e-10	5.963104870837478e-13	1.9522951079113903e-13	0.0240666468850458	2.545930054665236e-11	6.553110265719149e-11	3.3516762510993657e-11	0.11809781951697368	2.7833624452612484e-10	6.14146110080742e-13	4.9839687643445684e-11	1.3222367679146092e-10	2.5858400984948997e-10	1.2304246518671533e-10	2.3910673952716587e-12	3.6417683212938994e-11	5.4975393537489435e-11
TCGA-BR-7851-01A-11D-2201-08	1458	0.3098911994894816	1.0629288601423221e-10	2.2076898372299604e-12	8.441481946795802e-12	4.494392039277272e-10	0.6691321696882241	6.218358964543047e-11	2.6156410144425194e-13	6.144634922378888e-11	1.183579388505844e-09	1.805093791820292e-10	9.117356235491555e-09	3.882422773806631e-11	5.054269850473572e-09	1.968292934358125e-08	2.354332827645873e-10	4.833882030236519e-11	1.2276564232324066e-11	6.375719240178915e-10	5.282401870000875e-09	0.01924481531158539	0.0017317713473841354	4.2585080121192215e-10	1.206448943381103e-10	2.4583508487766432e-11	4.744472451224296e-10	1.818346514345605e-11	2.2372711876530977e-10	2.32347901189061e-10	4.797762468334681e-10
TCGA-BR-8059-01A-11D-2340-08	787	0.22741467767988	5.896550176305259e-12	0.22467244132195283	0.008256463781410303	2.992457259100733e-09	0.37538526000996564	4.3730430993537026e-10	1.1508638772924307e-09	6.399497970141559e-10	2.338145037482454e-10	1.1191939515529065e-10	2.704012343515358e-10	0.00379493103319247	5.679846276009615e-10	0.03696344036478122	2.905280890213209e-09	0.06639559270434345	2.668227548107675e-10	1.1432554289918224e-10	3.5786487539635195e-12	0.028743719622111464	0.002058598481669844	2.9743034083580143e-10	0.026314860429993005	1.8487936517392778e-09	1.3993069509656722e-09	7.462381331611789e-10	3.4326224498968814e-10	3.816566466746782e-11	1.969034361017869e-10
TCGA-BR-8078-01A-11D-2340-08	1496	0.2209150479861287	9.208482744605149e-12	2.918844314379738e-09	1.0385079551350534e-09	4.300755515774219e-10	0.6926420647044819	5.506849545312374e-10	4.332724034873943e-10	0.0010692436438515668	1.7255231350924966e-05	3.525356152462535e-11	3.5584665230878556e-08	4.160182599421367e-10	3.4970560672233995e-09	0.021500082575643512	1.048588013560506e-09	0.00681918640924475	9.319102666231387e-10	1.1663800988486985e-11	4.070825931564645e-09	0.024309020151918725	1.090193218915861e-11	3.214261751344758e-11	3.631013375651317e-07	2.1852663764491157e-09	0.03272768137258803	4.4994340940287035e-10	1.3419047197822485e-10	9.532688229842733e-10	8.116587652808127e-11
TCGA-BR-8081-01A-11D-2340-08	995	0.23080916899278242	1.0016556711708195e-12	1.1450764443943114e-11	3.679204945073283e-10	2.7449961524487516e-10	0.7427054847770678	2.2199835439669933e-10	1.7148246240912818e-11	9.56716869263162e-10	7.272412728233854e-10	2.0049679173772488e-11	3.5190254653267283e-10	8.379567637460441e-10	4.932617335910348e-08	0.005746063399915106	8.604810567650699e-11	0.006524404314930561	7.740455702506233e-11	1.0249111641017419e-09	1.8370143322023667e-08	0.00972718173227932	0.004484779605198214	5.155935076396662e-10	2.839562462426967e-06	4.2889490120087353e-10	3.735247218871708e-10	3.0517216982051096e-11	3.6529598511749555e-10	3.1404602820144203e-09	8.851051735391584e-11
TCGA-BR-8284-01A-11D-2340-08	363	0.6183531078234029	1.1571023240176882e-11	1.5668508057729517e-10	6.138263223520546e-09	4.1540660116823363e-11	0.30054942678073726	1.62033372406238e-11	6.29964398929284e-11	1.6077047021904986e-10	2.4521766947686454e-09	1.2096947451924357e-10	1.4375479354178578e-11	0.0006409123486963209	0.024447374182368364	5.560502547438198e-08	5.4760972611864574e-11	0.015179843675069103	0.009954746814654553	7.150834239315947e-11	2.0503232685126733e-09	0.0013836631104471163	0.003086276289388469	1.0809597962462086e-10	0.021450046035892244	5.482965021476225e-09	3.524937140305696e-08	7.373258795053053e-10	5.0539840118809456e-11	0.004954494324829474	2.9046267094040225e-11
TCGA-BR-8360-01A-11D-2340-08	940	0.23204304593648556	2.576678122758012e-12	3.307855629697974e-09	8.776204377665487e-11	1.5592246502045714e-10	0.7074836925363397	2.4806363030444565e-12	6.385702005052253e-10	6.898512527086243e-13	2.3625474979742347e-10	1.2802669664268984e-10	7.560052357034896e-10	0.0004951299796649135	1.3313013546580775e-10	0.03343009186595264	2.238409664089715e-10	8.234951232062108e-11	9.880981576316762e-09	4.298182525384911e-10	3.2078233285361438e-09	0.005620079964999878	0.0028930595447675136	3.72658283756821e-11	0.015323487493076935	7.152563304340456e-09	2.2762010793313165e-10	0.0027113847578197794	5.363569050168022e-12	4.0556957630968256e-10	8.184227940438507e-10
TCGA-BR-8361-01A-11D-2340-08	1659	0.3053826090492152	1.0318968683676484e-11	0.004981608791686552	2.3002421898009216e-09	1.6105206772774486e-08	0.6473725489470216	7.370346627127092e-10	1.324938077009409e-09	9.573715310583577e-10	5.76294244248721e-09	2.830405261650502e-10	2.8519079023573984e-07	0.001525541366492874	3.091912646291854e-09	8.714178336132827e-08	1.4286518597214224e-09	0.006939232382919585	1.8102918715620897e-10	6.203837338308633e-11	8.935163534636313e-12	0.03186984916924503	8.041453428230544e-12	6.094805844200362e-10	1.3841142500864652e-10	4.483876463864625e-09	0.0019281955282980632	1.4973124618003102e-10	1.5206687603842334e-10	3.9255241109085915e-10	4.2447245391581445e-09
TCGA-BR-8363-01A-11D-2340-08	1251	0.11706604967052896	9.696861333808329e-13	7.274999545736224e-09	6.207677249946859e-12	1.155020531988884e-08	0.6558340497761417	0.010087934086494313	2.5653493055954636e-10	1.478217332944591e-09	1.26778747138439e-09	1.0967378885477235e-09	4.096079601346209e-07	5.334850624909839e-13	3.4031179632211664e-09	3.985374139422854e-06	1.6503000196245012e-10	0.052660686405158155	2.5590890221196533e-12	1.191679137372752e-10	0.04138393413084715	0.07484976169705732	0.0033956091296175163	2.410352822673374e-09	0.009179140915996776	1.0442127729902666e-10	0.03553840044155395	9.437140986691621e-11	6.340664423254034e-12	5.406064254696567e-09	4.120885840043801e-09
